Date,equity_index_gdp,equity_index_cpi,equity_index_interest_rate,equity_index_exchange_rate,integrated_equity_index,government_bond_gdp,government_bond_cpi,government_bond_interest_rate,government_bond_exchange_rate,integrated_government_bond,currency_gdp,currency_cpi,currency_interest_rate,currency_exchange_rate,integrated_currency,integrated_gdp,integrated_cpi,integrated_interest_rate,integrated_exchange_rate,integrated_global_macro
2019-06-01,-0.032122888770762976,0.026173151250523722,-0.060200551479931017,0.01916771557285115,-0.03205438757269331,0.04382705475830809,0.03688977530014309,-0.031144567403289677,-0.03841481322289792,0.020373954868008443,-0.0071929867758834636,-0.020752305006197087,0.0506468596867751,-0.013006476360023113,0.005851970062806718,0.01241186787833975,0.05739142944983351,-0.03692657748727144,-0.006379695677064628,0.021838705229595853
2019-07-01,0.0061844750519141735,-0.0334102706570673,0.002522919138387959,-0.02555487709852629,-0.010997374739557543,-0.007484126673728893,-0.0267195286189347,-0.0010605571752936049,0.00563608073339617,-0.014864768318541239,0.0004839258608908571,0.02418061367942828,-0.003911700345586344,0.03159734686659863,0.028604528409289502,0.0022914333384370816,-0.02111311141575077,0.0019068974539872459,-0.004276546008688577,-0.005758139477687396
2019-08-01,0.046195980352247555,-0.007628457974146151,0.0011256334245857021,-0.045375401652149705,0.03083505144174217,0.0273868411944496,0.054326576408414276,-0.06006924214558643,0.04407507130376991,0.045611449466693516,0.058320133871030064,-0.04104993543022362,-0.0035515045437142195,-0.0017249538746903171,0.030977554363769165,0.07609732535594946,0.011179688307480857,-0.05613929425679829,0.013698061473288848,0.06968987664114505
2019-09-01,-0.02325869394426979,0.029503778569752167,-0.001135747986785406,0.007137327371162388,-0.005288145321171944,-0.01956149796536317,-0.014240800138256174,-0.002361059104163237,0.010414970182968228,-0.020242937513019352,-0.009591425530164477,0.003116968631298969,0.008586565953587264,-0.013794044074649832,-0.005728335517321833,-0.025942515410168742,0.01089369053385953,0.008115027472137291,-0.00018810221166316,-0.022744415250866398
2019-10-01,-0.006331200729513858,0.021142412111654293,0.033814721157810056,-0.014052049562371353,0.026313884748299675,0.020316004258309154,0.014584251184417094,0.01310981200443693,-0.03283465083093342,0.0067647561912321,-0.03260441441009327,-0.0289511055036287,-0.029338760411375477,-0.03642181246943649,-0.04071312653354425,-0.005604822897466908,0.009301320850581517,0.01627040913867215,-0.058591425421468925,-0.015673096063108505
2019-11-01,-0.013925356276547826,0.013251213774872964,0.006164437418968014,0.010079207405741385,0.007519480092025037,-0.029733221764009655,-0.034067458149392,-0.017577934701136628,0.024846886543171975,-0.02288308239698175,0.021180333703192614,0.026040602302482813,0.016665156258211432,0.015446829389172982,0.02608166141055805,-0.02028117138397415,-0.0006602593328312043,0.00793397291545335,0.01571463269717378,-0.0031050896036763343
2019-12-01,-0.019490681065404847,0.03128003103661934,0.04408638099943044,0.028783517269788814,0.04271669168249068,0.029166780473338007,0.005994772374067415,0.014825850328301596,0.003617380885918257,0.0195805379429523,-0.023127317164936684,-0.02680394036075876,-0.042496596508439205,0.0020309415777735257,-0.037819351860128865,-0.008479326435505346,0.024576410020660255,0.023369875755684007,0.022352661343050834,0.021595423569791872
2020-01-01,0.021017583101995835,-0.02128804216716977,-0.01710001155436439,-0.004296125148857093,-0.017268011318816247,-0.00540018421335277,0.029257103640386587,0.02433585274082991,0.030929515065588782,0.030770449937121195,0.03079621213480941,0.023943600244348443,0.023471213674288366,0.0024439620594981348,0.03432395111530542,0.021788732943056326,0.009304407316618546,0.020490951399527287,0.020343169490260767,0.03341386312370847
2020-02-01,0.08479291759457913,-0.0788626953491664,-0.06716980206006702,-0.0707597105744074,-0.0663144046772994,-0.01948597109029579,0.005526619137926414,0.007567964149815032,0.024410216280089915,0.007552926006008491,0.052156527280353304,0.04621471138808112,0.041511882650309716,-0.028443969665721727,0.04718353255756256,0.05978294601879347,-0.06075512598571037,-0.04100345983750772,-0.044043406033592414,-0.020288356439610675
2020-03-01,0.12587832652630737,-0.09630442524238418,-0.10594017654982124,0.02416791537362449,-0.08084194523828417,-0.011479240053816533,-0.047890677349067955,-0.024215929492053756,0.037535290282368336,-0.017908283282068335,0.11668938512531438,0.10809093013814153,0.08147615988776279,-0.08905466358417462,0.10429114512543963,0.12090562383163585,-0.00591409316081093,-0.07688835573075223,-0.0275927618113912,0.045539402522004696
2020-04-01,-0.05033685595128996,-0.0653886974421792,0.048265248326856504,0.008318886745037248,-0.023230190121338232,0.042811611820679864,-0.014399073109547106,0.053364553822518764,-0.031364178508514064,0.05115469202921934,-0.059010380060489365,0.01073440086937006,-0.013601852805923128,0.014313345696294336,-0.02819341742669269,-0.04863870773153306,-0.05578815631669001,0.08258741856465703,-0.004836975658196086,-0.020534874694504025
2020-05-01,-0.010387644827244613,-0.01803867668531702,0.027380065129840363,0.0009015068509195766,0.014087495272376528,0.016741879253566457,0.022696031677361252,-0.0003255721415088144,-0.034376325954702254,0.0030488616765238456,-0.008239290346312338,-0.02095168669817776,-0.012009124600204618,-0.03704317616964699,-0.03133316407612707,-0.003034911978074911,-0.01714259151031261,0.021798765335365598,-0.04744461210933933,-0.020511702476599582
2020-06-01,-0.018284313146223332,0.0012814998574417248,0.024824920916378522,0.005280784749229076,0.014034660680323852,0.026953096240791757,0.019218004686896002,0.024603767856639022,-0.028895996410106876,0.01826278214622197,-0.028065907140238905,0.034894525756110926,-0.010301407697998831,0.012768970936014057,-0.002681731680313817,-0.02002728095755559,0.04851391386218014,0.03507716504694363,-0.004407924126055271,0.0168574371834783
2020-07-01,-0.026128087587329017,0.0096342946337529,0.022692257692708682,-0.009810840704096383,0.0022071449648006208,0.06994012314397223,0.06867457007956801,0.03296364355090967,0.07503992272651827,0.06933049897239425,-0.03603672388252544,-0.025811975302688032,-0.01864504868090951,0.04576772679120434,-0.020148923099854197,-0.0009456646633357016,0.04581606355406533,0.030114892814162825,0.057684107735827814,0.06355863397586038
2020-08-01,-0.03137778167879636,0.014754892222275958,0.0133794609580105,-0.06447680946454323,-0.02781962067804919,0.00854018064240979,0.007564142111129448,0.018259641663295096,0.013212805840852347,0.0119584978565686,-0.022849918804684864,-0.004274281320901864,-0.005224308740295924,0.015417312741717582,-0.008735640182103212,-0.032639735696463085,0.021872709203841614,0.02642181764714957,-0.015799119244605326,-0.010301392834448569
2020-09-01,0.018543643267975855,-0.02076457133646445,-0.015102062523590346,0.01582105069138342,-0.012284598764424476,-0.02472225189764419,-0.017780311244130997,-0.013595834609367329,-0.021910075676520237,-0.02426698935457341,0.010416157227215063,0.015522166924805403,0.013156836916298556,0.0016132003724887653,0.013197551180720609,0.006077975538339112,-0.02400545394355053,-0.008573387350385982,-0.010977800823500559,-0.0203621582550062
2020-10-01,0.014956847932915896,-0.01636965996442077,-0.0053484130512313375,0.0176056111140778,0.004816690980699007,-0.009467491628504724,0.0042851462128941165,-0.004095096895256648,0.016368497899105983,0.001653760964462618,-0.003961584802058962,-0.006470467343796792,-0.007884472307377877,-0.009099535805400873,-0.006869432945696211,0.009618348537047995,-0.01188684992279283,-0.00974008724236207,0.008135220598585732,0.003136563129111091
2020-11-01,-0.07684020581682324,0.07886993588265585,0.06842276612817073,0.05461683433282866,0.06052826138756356,0.04210104548632199,0.03513317080649411,0.041922872614497765,0.01999362914841008,0.04654215326356809,-0.036543689100619635,-0.05412793437003994,-0.042412556930274924,-0.03602570379361578,-0.044525967993075885,-0.0564581061162097,0.06322080995656516,0.06871626763863553,0.002787079312819566,-0.002335266452179388
2020-12-01,-0.033403145539072365,0.0015618583593807868,0.02963116319621484,0.04639435796498151,-0.029392963890578595,0.03263298545601475,0.030804931282213892,0.026644840195592986,0.032017480100460106,0.037631881235281446,-0.029229444208028945,-0.021071996285033538,-0.02612518135564184,-0.024061134592779837,-0.03198808928868123,-0.02408249328497165,0.0214081897461043,0.03096604486956278,0.01201603821431867,-0.001167407742119113
2021-01-01,0.009273381177348489,0.011845638647237249,-0.0036133562721052904,-0.02782593994694219,0.02210526011211579,-0.021192536941219812,-0.01670610036197617,-0.009639552518899915,0.006469966111702987,-0.013929653345084853,0.025691566443142508,-0.008205326664784914,0.029013629371610908,0.048561623754866154,0.03171819245100926,0.012674825319434598,-0.017564821573748002,0.023038596139428658,0.024377049217216916,0.027972666108899556
2021-02-01,-0.01550511269539633,0.01860741279519139,0.00939851762299431,-0.029405454875433053,-0.028810883219641342,-0.04662051108738038,-0.05353126586670827,-0.05485459435448518,0.003685659601559288,-0.047454527602307305,0.012731437263984404,0.015478847577283449,0.01869371883250805,0.023243931166036694,0.021629892275605283,-0.0249885016983609,-0.020756649363783557,-0.007744194433264858,0.00950686694448081,-0.042034695707732495
2021-03-01,-0.021552508087689316,0.0028040684290191317,0.012324557218115663,0.05203606819642446,-0.0027681655632569866,-0.05020475857531205,-0.0478563307955355,-0.04542954679988379,0.0023943947473851097,-0.04481372783246902,0.01524953198843565,0.02819178178092005,0.02137351577448828,0.03981424784152625,0.027148022216050872,-0.030893591031244994,-0.017470081749450098,0.0026130369821042066,0.05187009239747418,-0.02394096991354779
2021-04-01,-0.016747969110808208,0.007298010264124521,0.012324134565714134,-0.01173958493835821,-0.01987609039239153,0.01929719901646457,0.0367462090964158,0.033776374044323806,0.019228638709983596,0.029699200490759272,-0.0030441096364186874,-0.02419340119587726,-0.02767907308960941,0.0022314283104594634,-0.020937234718166272,-0.010181462576980351,0.01968644734611802,0.009307698344262327,0.01018411201102969,0.004221771941939905
2021-05-01,-0.019586123193346034,0.01672819779575923,0.017436315121073513,-0.025026539930682472,-0.01926497355301073,0.03204298792487812,0.03685646598313464,0.0311534084042973,0.037132081573720666,0.037999734708762674,-0.01883978818917966,-0.034397967445166884,-0.02102170896498963,0.027279978605529862,-0.02390537054232789,-0.012475245929570734,0.01728213446759115,0.019294054274168033,0.04709828495864761,0.020104687035098295
2021-06-01,0.0034648040230150145,-0.01694188907063795,-0.00443181312339529,0.020140909615361576,0.0019938999040789943,-0.026969543871588893,-0.005175145336190237,-0.02849891132456402,-0.032428456969793046,-0.03723997170291344,0.012935806793634045,0.03669776160616318,0.037817075057671824,-0.010198855595558843,0.04123294847821329,0.0016629476797618812,0.010934267110149151,0.009000563812251727,-0.021106671172666434,0.0019385115374519507
2021-07-01,0.002348743935997208,-0.014861943528263514,-0.016334119834392227,0.030146357286360174,-0.018105526658531663,-0.020159808104754817,-0.018466274389696346,0.02637920726360966,0.004527238943995597,0.00019566408360793738,-0.0030322404594107662,-0.020550744473802413,0.0012986029614025646,-0.025923066415110156,-0.026495178119264506,-0.013899307844621532,-0.03276878556753582,0.011175183482650196,-0.0015323360875809221,-0.026217537033507623
2021-08-01,0.02449776843660919,-0.011413274815192465,0.019387834441361888,0.018573425870917783,0.030194695902317367,0.010738664939872699,0.016904538551116555,-0.009100242423833392,-0.0034485402582444956,0.007862390241324775,0.001779598705279509,0.00035658204598186137,0.012490956179256702,-0.0020669781366258657,0.006364955921168324,0.01802253683186801,-0.0030321285585972403,0.023913986889709096,0.004984582915186182,0.02251453226823896
2021-09-01,-0.041559752580441985,0.02076445975004229,-0.0057102863490679535,0.026153483989264245,0.011313967332798318,0.01704072281742748,0.047872870783085025,-0.03834015142539194,0.014088398988274738,0.019002660582468762,-0.035848834320322674,-0.028138416849214552,-0.0011286376102562072,-0.004709363202314251,-0.03631531563271834,-0.047873407890328054,0.014950497908927895,-0.03569556778875753,0.004603338018217608,-0.033099725274181535
2021-10-01,0.010217310622605915,-0.01801478702314192,0.04103804509513711,-0.0030856367699870864,0.01550249453914991,0.006228861918349024,0.0022841008435675516,0.002133717067054824,0.051386722950099335,0.024562162939072773,-0.01413109422054503,0.02541292109703705,-0.0022369806918275527,0.036209702843452596,0.01322490325373471,0.005891483437958069,-0.00796446974501043,0.013245174684542203,0.052346032840521674,0.021000655829691302
2021-11-01,-0.024607052665848343,0.01776654478095065,0.012370248000067887,0.018537962851249753,-0.015592302755933431,0.008249306803597149,0.017743799125551872,8.48921601208955e-05,-0.021079818249135567,0.007820058418790719,-0.04536739392136215,-0.07570660994462924,-0.05711532516286163,-0.034943159632841954,-0.06396458650739367,-0.03855578039558007,-0.025345309848068254,-0.03354329230514636,-0.03307938617674301,-0.047417960488251865
2021-12-01,0.024611133064500884,-0.025119576333900526,-0.0025975464033227186,-0.006682378073781041,0.012661966147518805,0.012470327770336999,0.023047420566298257,0.005784492006383132,0.04637213339626687,0.03598052322123135,-0.003934949331823554,0.0010901339040299816,0.021277787409731137,0.034872046749768466,0.014836081291328393,0.023431158628056812,-0.0010816333330979102,0.0111758267509929,0.05514887488457998,0.03444823408002756
2022-01-01,-0.003996500438299418,0.015971111901589334,-0.01718101500194402,-0.01243536625108912,0.0028532740670551586,0.03802723414335343,0.029359853895650375,-0.03232382057168373,0.009311671575187997,0.027377458305953728,-0.0009529688550436368,-0.009696925251144399,0.017532717159081234,-0.0023476746447086854,-0.0012695216566873222,0.008874333563047135,0.03140170181215178,-0.008860505510226144,0.00536398872927512,0.018058714870904675
2022-02-01,-0.00032658219684264837,0.019434701070342713,0.03753781839939365,0.041723971924439704,0.08431688560905629,0.011985380895536513,0.015869196608648342,0.011495475478620298,0.01058804607878374,0.02000721095783586,-0.001158459608864286,-0.01918557349362785,-0.039751874405731774,-0.03512996068178968,-0.026836620277632194,0.004740279219009274,0.02197813723323032,-0.009054138232556392,0.0058035491561628265,0.010718474479576072
2022-03-01,0.01983089318898823,0.015437756793580826,0.0710530236257931,0.045636629083601506,0.1346027672557834,0.05680324547910401,0.06817040605174267,-0.053622401729592,0.00043772552091760807,0.05681355757217939,0.003304446291015861,0.02427607755495865,0.06502697684166377,0.0437312968601605,0.031258069492313516,0.029289505515940065,0.07047580200226368,0.06478063464007988,0.12027438201482574,0.0885172450001885
2022-04-01,-0.02631422436512359,0.03589601762153552,0.049609123273847054,0.010424888519665285,0.06328245422843329,0.09273551228157634,0.09735249235530198,-0.03476335397827471,0.01631821877901572,0.08845105519968863,-0.06899342896642001,-0.08423264604433105,0.0468141608681136,-0.013134176876082532,-0.048640183973398456,-0.0064510330536669035,0.0707982223221867,0.02826854076785138,0.009086406714558768,0.032319714458228996
